commit,author,date,url
8f68fd281eecf7e3110033aa3956b2b40ce99d1a,Jonas Schnelli,Fri Dec 22 14:49:07 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/8f68fd281eecf7e3110033aa3956b2b40ce99d1a
f19ca129ffd7cd3aae0a12394fcf3665d3169f33,Wladimir J. van der Laan,Fri Dec 22 07:01:41 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/f19ca129ffd7cd3aae0a12394fcf3665d3169f33
ac5104f886bd385f64a1a9fcadea3fca10131fc2,Sjors Provoost,Fri Dec 22 06:37:00 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/ac5104f886bd385f64a1a9fcadea3fca10131fc2
6915f93cc9edc56ecc6de20b72fb1eee35c0d164,Wladimir J. van der Laan,Fri Dec 22 03:44:32 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/6915f93cc9edc56ecc6de20b72fb1eee35c0d164
180a25596a29a553164266b882290fde6185cc0d,Wladimir J. van der Laan,Fri Dec 22 03:22:51 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/180a25596a29a553164266b882290fde6185cc0d
5cbbbd71432bffa4089ff34dd6b09f017c4adaf7,Sjors Provoost,Fri Dec 22 03:18:05 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/5cbbbd71432bffa4089ff34dd6b09f017c4adaf7
a6365c5c3d277af355c51d7aee969f261dc5a751,Cory Fields,Thu Dec 21 17:27:57 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/a6365c5c3d277af355c51d7aee969f261dc5a751
fadf60e381006aa27689971771e83426fb7c0daa,MarcoFalke,Wed Dec 20 15:05:31 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/fadf60e381006aa27689971771e83426fb7c0daa
06edc23f7409160adaaea5dd8d80b5dcaf696f99,practicalswift,Fri Jan 20 04:09:31 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/06edc23f7409160adaaea5dd8d80b5dcaf696f99
711d16ca4a916d4e30f17e2babb46fc1b0be4732,Wladimir J. van der Laan,Thu Dec 21 05:29:51 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/711d16ca4a916d4e30f17e2babb46fc1b0be4732
7a11ba7e01f365cdbe21bb4fb6b737931b38da69,Wladimir J. van der Laan,Thu Dec 21 03:29:44 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/7a11ba7e01f365cdbe21bb4fb6b737931b38da69
604e08c83cf58ca7e7cda2ab284c1ace7bb12977,MarcoFalke,Wed Dec 20 17:37:52 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/604e08c83cf58ca7e7cda2ab284c1ace7bb12977
a71c56aebbd93b25fcdbc170bd8b451e52a6b4dd,Luke Dashjr,Wed Dec 20 15:51:20 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/a71c56aebbd93b25fcdbc170bd8b451e52a6b4dd
79399c8cd0b6030034eea5feed3a7523e369b256,Wladimir J. van der Laan,Wed Dec 20 11:22:56 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/79399c8cd0b6030034eea5feed3a7523e369b256
bc66765144296f10ec8f9c9a437e74f22c70d235,Wladimir J. van der Laan,Wed Dec 20 11:04:04 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/bc66765144296f10ec8f9c9a437e74f22c70d235
d4e404a3afa8898738e7ff8ce28a7fa1373f727e,Wladimir J. van der Laan,Wed Dec 20 10:52:57 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/d4e404a3afa8898738e7ff8ce28a7fa1373f727e
9ab9963386ed321bf845997674ebd2c997fb3b1f,Wladimir J. van der Laan,Wed Dec 20 10:50:08 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/9ab9963386ed321bf845997674ebd2c997fb3b1f
2712742ef2947feef4a142f7d1360d1e821597dc,Wladimir J. van der Laan,Wed Dec 20 09:16:01 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/2712742ef2947feef4a142f7d1360d1e821597dc
d95c83d193d4f16dc85cb4a81ab481cbbe41a033,Wladimir J. van der Laan,Wed Dec 20 08:33:58 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/d95c83d193d4f16dc85cb4a81ab481cbbe41a033
4307062ee2c2b8cd80b88a866047d8951d91052b,Wladimir J. van der Laan,Wed Dec 20 08:37:14 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/4307062ee2c2b8cd80b88a866047d8951d91052b
3d3e58e46c484085900dbbe03517c6c44c55aca3,laudaa,Wed Dec 20 07:39:16 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/3d3e58e46c484085900dbbe03517c6c44c55aca3
1fb34e0d1f585dc6bb26ccbbcc26e9be4e107892,Wladimir J. van der Laan,Wed Dec 20 04:40:57 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/1fb34e0d1f585dc6bb26ccbbcc26e9be4e107892
cfd99ddc3c19e5b493be2d3622512dafffe78fc7,Wladimir J. van der Laan,Wed Dec 20 03:34:08 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/cfd99ddc3c19e5b493be2d3622512dafffe78fc7
656fde53a3a0d88a1e3c1aef7ae99083e4b06a7d,MeshCollider,Wed Dec 20 01:01:05 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/656fde53a3a0d88a1e3c1aef7ae99083e4b06a7d
1bab9b23af95986f9452d468257cc34d2c5017b2,MeshCollider,Sat Nov 11 23:11:26 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/1bab9b23af95986f9452d468257cc34d2c5017b2
68c1e00a002dd2c5982105a6fae59eac2d2ce97b,MeshCollider,Sun Nov 12 01:01:15 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/68c1e00a002dd2c5982105a6fae59eac2d2ce97b
9e1184dd54d4b2a1d2ae590207ee5beec0d15b38,MeshCollider,Sat Nov 11 22:48:10 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/9e1184dd54d4b2a1d2ae590207ee5beec0d15b38
ef0c73022061cae00f9e978b04f3fd0cce8d627d,MeshCollider,Sat Nov 11 22:28:46 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/ef0c73022061cae00f9e978b04f3fd0cce8d627d
b702ae812c88fb6ccc4b5163383d96997004c3c8,MeshCollider,Sat Nov 11 03:21:12 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/b702ae812c88fb6ccc4b5163383d96997004c3c8
cdc260afd530165a3167e049b630bc177a1398f9,MeshCollider,Sat Nov 11 02:49:27 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/cdc260afd530165a3167e049b630bc177a1398f9
be9a13c8a0f149ac219934b515399cca60bf2123,MeshCollider,Thu Dec 07 14:38:26 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/be9a13c8a0f149ac219934b515399cca60bf2123
fad349c507a3179fa117ddf3ad6e651609c366cc,MarcoFalke,Tue Dec 19 16:49:01 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/fad349c507a3179fa117ddf3ad6e651609c366cc
88411e98e50c92f8990733eee0bc353ac8f21a35,MarcoFalke,Tue Dec 19 16:44:08 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/88411e98e50c92f8990733eee0bc353ac8f21a35
18a1bbad98bd4321f15e7921d9aec91661499d90,MarcoFalke,Tue Dec 19 15:16:26 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/18a1bbad98bd4321f15e7921d9aec91661499d90
ee5efad6cfb60d8efe678b1a9285a73d265ea79b,John Newbery,Mon Dec 11 12:51:14 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/ee5efad6cfb60d8efe678b1a9285a73d265ea79b
b425131f5ace294f0d8be579f5ef596907cf1e16,John Newbery,Mon Dec 11 12:38:50 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/b425131f5ace294f0d8be579f5ef596907cf1e16
2e029845919eedcb4c4ff5f951cc85d95da68ad1,John Newbery,Mon Dec 11 12:08:33 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/2e029845919eedcb4c4ff5f951cc85d95da68ad1
dbfe294805a094ba4ed6178a56d0a7588fcd8c27,John Newbery,Mon Dec 11 11:56:24 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/dbfe294805a094ba4ed6178a56d0a7588fcd8c27
12853120484e19bbd9cf90574d5eaa9cb46255a5,John Newbery,Mon Dec 11 11:55:54 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/12853120484e19bbd9cf90574d5eaa9cb46255a5
62e7c04fb82c1b99ee27b61af17cda343c9f9912,Matt Corallo,Tue Dec 19 11:19:28 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/62e7c04fb82c1b99ee27b61af17cda343c9f9912
cdd6bbf10a818d243f973f628e465cc1df98691a,Wladimir J. van der Laan,Tue Dec 19 11:03:27 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/cdd6bbf10a818d243f973f628e465cc1df98691a
c8edc2c3cb79a1ae15622059004981c70f3775d8,Sjors Provoost,Tue Dec 19 10:48:06 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/c8edc2c3cb79a1ae15622059004981c70f3775d8
81c89e966e1e08c3d94dc9d1d0a26034312c56ff,Wladimir J. van der Laan,Tue Dec 19 09:53:22 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/81c89e966e1e08c3d94dc9d1d0a26034312c56ff
8049241e226c16bd07b029c0cb4b62ac40f0c923,MarcoFalke,Tue Dec 19 08:12:51 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/8049241e226c16bd07b029c0cb4b62ac40f0c923
797441ee995aac59f55d59a93ecb55e8ecbe7dbc,MarcoFalke,Tue Dec 19 08:08:49 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/797441ee995aac59f55d59a93ecb55e8ecbe7dbc
45085192501db329e1eff330d9c1244f101449a3,Wladimir J. van der Laan,Tue Dec 19 07:23:57 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/45085192501db329e1eff330d9c1244f101449a3
fabb72baa2fad62b6632dcb4be4f7a65135439cd,MarcoFalke,Tue Dec 19 07:22:47 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/fabb72baa2fad62b6632dcb4be4f7a65135439cd
bdaed4755846e8b1e533c14485faa5f9fd1cf18b,practicalswift,Tue Dec 19 07:17:58 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/bdaed4755846e8b1e533c14485faa5f9fd1cf18b
2971fd030f6e20ff5279bd86ba18acc5e5ed1ce9,Wladimir J. van der Laan,Tue Dec 19 07:04:58 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/2971fd030f6e20ff5279bd86ba18acc5e5ed1ce9
c0298b06e5b58ed8b177c39354a0c3f8b1b88263,Wladimir J. van der Laan,Tue Dec 19 06:53:45 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/c0298b06e5b58ed8b177c39354a0c3f8b1b88263
b798f9bab99891cbc779f1c05502b76f8b7d3cea,Wladimir J. van der Laan,Tue Dec 19 06:53:34 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/b798f9bab99891cbc779f1c05502b76f8b7d3cea
1808660c8d470f4519ffec7701712a716d7db523,Wladimir J. van der Laan,Tue Dec 19 05:33:11 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/1808660c8d470f4519ffec7701712a716d7db523
ce552b62e46b848d27e4a406296c284da7c464d8,Wladimir J. van der Laan,Tue Dec 19 03:59:53 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/ce552b62e46b848d27e4a406296c284da7c464d8
fee0370fd6e53234d230799bbbbe45eda5dcf630,Wladimir J. van der Laan,Tue Dec 19 03:46:08 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/fee0370fd6e53234d230799bbbbe45eda5dcf630
483bb67253620014c7c6ec0f9197f1fd66badae3,Wladimir J. van der Laan,Tue Dec 19 03:14:41 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/483bb67253620014c7c6ec0f9197f1fd66badae3
3eb4d4595c69ac5885fb4a144e48e9a884f0186f,Varunram,Thu Nov 30 23:11:28 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/3eb4d4595c69ac5885fb4a144e48e9a884f0186f
faeab66f884767c7d96e70e9bdd285621ec8d6cc,MarcoFalke,Fri Dec 15 13:16:31 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/faeab66f884767c7d96e70e9bdd285621ec8d6cc
ecf9b25a03d8a29f16005ca4485b6533db6efc82,Pierre Rochard,Sun Dec 17 11:01:23 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/ecf9b25a03d8a29f16005ca4485b6533db6efc82
62fdf9b07087b80d2142799bdd2324f61483359d,MarcoFalke,Sat Dec 16 13:38:12 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/62fdf9b07087b80d2142799bdd2324f61483359d
f455a24da7b098d390b6405ae19826d0c5684c3e,Sjors Provoost,Sat Dec 16 10:48:48 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/f455a24da7b098d390b6405ae19826d0c5684c3e
58c909d8d118989efd4afea16a3856934268e77b,flack,Sat Dec 16 07:29:26 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/58c909d8d118989efd4afea16a3856934268e77b
818075adaca9104539f056cdb858e135a49de2ed,Matt Corallo,Mon Dec 04 17:10:45 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/818075adaca9104539f056cdb858e135a49de2ed
df7181952436a90a7f300f2b673321e2ac92ef56,Wladimir J. van der Laan,Fri Dec 15 07:52:27 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/df7181952436a90a7f300f2b673321e2ac92ef56
8585bb8f058441b951b8012de8c0e45207528dec,Wladimir J. van der Laan,Fri Dec 15 04:42:59 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/8585bb8f058441b951b8012de8c0e45207528dec
937bf4335bc58c443645dc29b8d7ceadc81e74e5,fanquake,Mon Apr 24 20:34:23 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/937bf4335bc58c443645dc29b8d7ceadc81e74e5
31a01356338eb5a193ceb27179f87f52567d9f13,Jonas Schnelli,Thu Dec 14 14:47:33 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/31a01356338eb5a193ceb27179f87f52567d9f13
176db6147421c3888076ab8be762a23d9b1bc0c5,Gregory Sanders,Thu Dec 14 14:04:47 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/176db6147421c3888076ab8be762a23d9b1bc0c5
c66adb286a89738a6a5218be2ecfea8e398878dd,Wladimir J. van der Laan,Thu Dec 14 11:43:59 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/c66adb286a89738a6a5218be2ecfea8e398878dd
3c8f0a3b8e670f1410a642b31274e6ceeb9344da,Wladimir J. van der Laan,Thu Dec 14 11:41:59 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/3c8f0a3b8e670f1410a642b31274e6ceeb9344da
66479c0e611a22d54c90e84ffaf0bdf2356f90b6,Wladimir J. van der Laan,Thu Dec 14 10:59:38 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/66479c0e611a22d54c90e84ffaf0bdf2356f90b6
2ae58d5bfb76ba01ceb52518281f0eeaaf2882f7,Wladimir J. van der Laan,Thu Dec 14 04:35:58 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/2ae58d5bfb76ba01ceb52518281f0eeaaf2882f7
03a5dc9c3c522c500c77fdecd52d091db048d1b0,João Barbosa,Wed Dec 13 22:18:29 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/03a5dc9c3c522c500c77fdecd52d091db048d1b0
95d4450a41e9b3f7a739eeefec322bf9366ce824,João Barbosa,Wed Dec 13 22:17:58 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/95d4450a41e9b3f7a739eeefec322bf9366ce824
9360f503218e780e405a1c8acaee65da8e35b4a6,Russell Yanofsky,Wed Dec 13 15:16:23 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/9360f503218e780e405a1c8acaee65da8e35b4a6
c79d73dc94684a43ce9ce98817aa4876db283066,Matt Corallo,Wed Dec 13 12:18:33 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/c79d73dc94684a43ce9ce98817aa4876db283066
d4991c0cbb8a5464add1b64268eccdbfd3026d6e,Wladimir J. van der Laan,Wed Dec 13 11:12:12 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/d4991c0cbb8a5464add1b64268eccdbfd3026d6e
88af5028ad3de71c8b86b50cb1c6bdd57c1ba6e5,João Barbosa,Tue Dec 12 09:56:03 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/88af5028ad3de71c8b86b50cb1c6bdd57c1ba6e5
27c6199373093bff194f996bca0a85ed52088790,João Barbosa,Tue Dec 12 09:55:00 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/27c6199373093bff194f996bca0a85ed52088790
68e021e3a35d1e88d6075ea8b05a8e3a40a64e29,Wladimir J. van der Laan,Wed Dec 13 07:32:00 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/68e021e3a35d1e88d6075ea8b05a8e3a40a64e29
3f09e03e0f2ddbcd7ccaa9d21062be97dab2883a,Karl-Johan Alm,Wed Dec 13 00:47:37 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/3f09e03e0f2ddbcd7ccaa9d21062be97dab2883a
aac6b3f06717626b88cdfd140f2cc1a3f2dde4be,MeshCollider,Fri Nov 17 22:48:18 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/aac6b3f06717626b88cdfd140f2cc1a3f2dde4be
b67342906ced2353d378f4369c8d8a979d525fee,MeshCollider,Fri Nov 17 19:36:37 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/b67342906ced2353d378f4369c8d8a979d525fee
ba2f19504c6b1302a93accbb50383f422c54df43,Wladimir J. van der Laan,Tue Dec 12 23:09:57 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/ba2f19504c6b1302a93accbb50383f422c54df43
3830b6e0659106458c941029f5b2e789e3cb38a3,Cory Fields,Mon Oct 02 15:31:37 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/3830b6e0659106458c941029f5b2e789e3cb38a3
df3bcf89e49ec951baa3778a2452c0d1237ec053,Cory Fields,Mon Oct 02 15:37:36 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/df3bcf89e49ec951baa3778a2452c0d1237ec053
9e3b2f576bb368a0857e808dcbd24b2dcb8bef2d,Cory Fields,Mon Oct 02 13:18:32 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/9e3b2f576bb368a0857e808dcbd24b2dcb8bef2d
1729c29dedc64d900a1a1c686a56e16fa5417fa1,Cory Fields,Mon Sep 18 17:45:51 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/1729c29dedc64d900a1a1c686a56e16fa5417fa1
ef8ba7d73a480197b756fab00126914e49de4e7b,Wladimir J. van der Laan,Tue Dec 12 13:58:37 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/ef8ba7d73a480197b756fab00126914e49de4e7b
22149540f9e74ddff84973d9818ec9a34a533764,Wladimir J. van der Laan,Tue Dec 12 13:48:24 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/22149540f9e74ddff84973d9818ec9a34a533764
9c5a4a6ed8024fa7d83dad0507231ca34494a6ac,Matt Corallo,Tue Dec 12 13:30:22 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/9c5a4a6ed8024fa7d83dad0507231ca34494a6ac
2862b562cc17f9d4507dab3b9281bf066b093e16,John Newbery,Tue Dec 12 12:45:53 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/2862b562cc17f9d4507dab3b9281bf066b093e16
320669a363b3674954a08c49541af65f42836b5d,João Barbosa,Tue Dec 12 09:53:20 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/320669a363b3674954a08c49541af65f42836b5d
5d132e8b974652d96466a1b73ec1231614719fe2,Wladimir J. van der Laan,Tue Dec 12 08:37:23 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/5d132e8b974652d96466a1b73ec1231614719fe2
214046f69b1978129030ba1f65007d57b29f0761,Wladimir J. van der Laan,Tue Dec 12 08:06:45 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/214046f69b1978129030ba1f65007d57b29f0761
ad1820cbad15c4eb4e2c86ac8032d0fb1b7b7c35,Wladimir J. van der Laan,Tue Dec 12 06:52:33 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/ad1820cbad15c4eb4e2c86ac8032d0fb1b7b7c35
d48ab83f00538a5135b2c448809260a9d46ca31c,Wladimir J. van der Laan,Tue Dec 12 04:27:45 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/d48ab83f00538a5135b2c448809260a9d46ca31c
c0902624b0ec6f5fff29eb6e922c58816f395dc8,Wladimir J. van der Laan,Tue Dec 12 04:10:14 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/c0902624b0ec6f5fff29eb6e922c58816f395dc8
0e722e8879a8e1eebe02fd14c70c39346c79f95d,Wladimir J. van der Laan,Tue Dec 12 03:53:26 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/0e722e8879a8e1eebe02fd14c70c39346c79f95d
5b252934362c2971e521df56c26ced56f07deb72,João Barbosa,Mon Dec 11 18:41:51 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/5b252934362c2971e521df56c26ced56f07deb72
d44535d8189ec2f0e77d445804cca60b869b24a1,Wladimir J. van der Laan,Mon Dec 11 11:55:42 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/d44535d8189ec2f0e77d445804cca60b869b24a1
37ffa16933953565dcab5c0d7e0ee1ebb6e349c3,Wladimir J. van der Laan,Mon Dec 11 10:44:02 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/37ffa16933953565dcab5c0d7e0ee1ebb6e349c3
6ef86c92e7fcba866160d7a346fb260d7e4ab5bb,Matt Corallo,Mon Dec 11 10:38:16 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/6ef86c92e7fcba866160d7a346fb260d7e4ab5bb
8ab6c0b09e4e734e3033d81fe0a25f09ca74ba26,Wladimir J. van der Laan,Mon Dec 11 10:12:06 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/8ab6c0b09e4e734e3033d81fe0a25f09ca74ba26
5c8ff26b2fc59d8bcfa2a8bfb7c9fe6d78cf6678,John Newbery,Fri Dec 08 10:00:33 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/5c8ff26b2fc59d8bcfa2a8bfb7c9fe6d78cf6678
34e08b3510c64e35fc51327562d15d938f4b656e,John Newbery,Thu Dec 07 13:40:39 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/34e08b3510c64e35fc51327562d15d938f4b656e
74e64f24b8cb701379b34442f21332361dcc91f9,John Newbery,Fri Dec 08 11:45:46 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/74e64f24b8cb701379b34442f21332361dcc91f9
5fc6e71d1994d58c25edebd8063555998752349a,John Newbery,Fri Dec 08 10:50:24 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/5fc6e71d1994d58c25edebd8063555998752349a
6697a7089441deded836332e7ce3b4a1a9a3cbcd,Gregory Sanders,Wed Dec 06 12:08:40 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/6697a7089441deded836332e7ce3b4a1a9a3cbcd
6ba8f30e7b0b0bbb365fcca95b0c33af31f28ef4,Gregory Sanders,Wed Dec 06 11:49:37 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/6ba8f30e7b0b0bbb365fcca95b0c33af31f28ef4
f60b4ad57912b78a96af08046a503f7905610a8c,MarcoFalke,Sun Dec 10 18:32:55 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/f60b4ad57912b78a96af08046a503f7905610a8c
d60b32074098d50b04e408c1304dd6f6120654ed,practicalswift,Tue Dec 05 15:12:04 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/d60b32074098d50b04e408c1304dd6f6120654ed
c7399e7082805de6d04e9bf2e8bacd49e3adaae5,practicalswift,Tue Dec 05 17:00:43 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/c7399e7082805de6d04e9bf2e8bacd49e3adaae5
59d3dc85b698430f71f6e242a01a25a70c9ef397,Wladimir J. van der Laan,Sat Dec 09 02:34:31 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/59d3dc85b698430f71f6e242a01a25a70c9ef397
a3ac7672ed9c63b954d3f368a90616448d31b4c3,dongsamb,Fri Sep 08 17:19:07 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/a3ac7672ed9c63b954d3f368a90616448d31b4c3
9c8eca7704e88b3f4ee38cf85bef0f1febc440e5,Russell Yanofsky,Fri Dec 08 12:50:46 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/9c8eca7704e88b3f4ee38cf85bef0f1febc440e5
4ef4dfebbc07d93d72899f60e01ca77a280c9122,Wladimir J. van der Laan,Thu Dec 07 12:01:22 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/4ef4dfebbc07d93d72899f60e01ca77a280c9122
80f9dad0b79973355623fc075f82f80d6271540c,Wladimir J. van der Laan,Thu Dec 07 11:40:01 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/80f9dad0b79973355623fc075f82f80d6271540c
3e500241200282eb475709e9e85c54ebcc92eaf5,Wladimir J. van der Laan,Thu Dec 07 11:36:46 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/3e500241200282eb475709e9e85c54ebcc92eaf5
f05d34988719b22ef5c64888f90b4c8f3a2c7931,Wladimir J. van der Laan,Fri Dec 01 06:08:31 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/f05d34988719b22ef5c64888f90b4c8f3a2c7931
9b20bb40fbd59c8fd24a7c82e87600ea3c5c7039,Anthony Towns,Thu Nov 30 05:11:18 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/9b20bb40fbd59c8fd24a7c82e87600ea3c5c7039
1ec0c0a01c316146434642ab2f14a7367306dbec,Suhas Daftuar,Thu Dec 07 09:57:53 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/1ec0c0a01c316146434642ab2f14a7367306dbec
7630a1fe9a4c9a38b47fe385afb8d8a1902870d6,Wladimir J. van der Laan,Thu Dec 07 07:56:49 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/7630a1fe9a4c9a38b47fe385afb8d8a1902870d6
de74c625833bba8d8171a2d0dd6ede2e9d5da88b,Jonas Schnelli,Tue Aug 08 15:46:33 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/de74c625833bba8d8171a2d0dd6ede2e9d5da88b
e054d0e532cdb587193952a629e94c669eff95f5,Jonas Schnelli,Mon Nov 20 15:57:34 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/e054d0e532cdb587193952a629e94c669eff95f5
b3411435ae47246d64360f66a6b16f9a2d9f0c73,Karl-Johan Alm,Wed Dec 06 23:08:10 EST 2017,https://api.github.com/repos/bitcoin/bitcoin/commits/b3411435ae47246d64360f66a6b16f9a2d9f0c73
